500
1 415810.928685 5574331.65015 0.0
1 416216.157113 5574487.51139 0.0
1 416042.505187 5574374.33438 0.0
1 415728.933059 5574248.39481 0.0
1 415926.870683 5574191.02745 0.0
1 416048.612027 5574063.94362 0.0
1 415709.554395 5574405.6087 0.0
1 416092.653614 5574610.05786 0.0
1 416014.906164 5574381.45916 0.0
1 416385.375417 5574451.02698 0.0
1 416178.07211 5574312.82093 0.0
1 416331.118834 5574467.4919 0.0
1 416349.484787 5574367.02542 0.0
1 416394.783107 5574320.67569 0.0
1 416433.447399 5574389.75481 0.0
1 416144.540053 5574138.94965 0.0
1 416245.232599 5574086.46522 0.0
1 416249.509138 5574302.77554 0.0
1 416112.445759 5574503.65153 0.0
1 416113.100175 5574797.04347 0.0
1 416355.010197 5574133.42866 0.0
1 415750.234653 5574522.63212 0.0
1 415913.40448 5574075.79353 0.0
1 415759.87154 5574649.70997 0.0
1 415993.716394 5574670.88812 0.0
1 416186.71807 5574514.93413 0.0
1 416140.380154 5574164.34714 0.0
1 415971.252805 5574192.61759 0.0
1 416343.761589 5574189.77357 0.0
1 416399.07525 5574368.32453 0.0
1 415713.264335 5574318.88751 0.0
1 416287.973296 5574518.37023 0.0
1 416141.676318 5574049.60897 0.0
1 416354.243604 5574611.84864 0.0
1 415962.586507 5574307.25255 0.0
1 416185.580248 5574565.85351 0.0
1 415858.686777 5574118.73499 0.0
1 415896.244795 5574681.26349 0.0
1 415983.634268 5574039.07861 0.0
1 415743.160011 5574453.35975 0.0
1 416153.999145 5574150.37781 0.0
1 416001.490775 5574036.58337 0.0
1 416014.098926 5574744.28879 0.0
1 415743.901893 5574612.6419 0.0
1 416240.904838 5574595.05961 0.0
1 415793.535797 5574421.41209 0.0
1 416409.531905 5574269.03097 0.0
1 416076.801129 5574087.36439 0.0
1 416128.631058 5574598.72519 0.0
1 415957.307442 5574676.32313 0.0
1 415850.578518 5574361.09746 0.0
1 415727.787583 5574281.94518 0.0
1 416203.749966 5574418.92793 0.0
1 415907.506945 5574511.82883 0.0
1 416057.261848 5574313.54872 0.0
1 416292.001454 5574546.37209 0.0
1 415922.207013 5574739.84408 0.0
1 415884.489574 5574214.76236 0.0
1 416046.583996 5574128.7237 0.0
1 416070.789727 5574646.2498 0.0
1 416120.390883 5574799.93547 0.0
1 416438.025341 5574417.82701 0.0
1 416063.405383 5574808.08437 0.0
1 416430.198445 5574543.72978 0.0
1 415913.302675 5574197.20597 0.0
1 416244.11323 5574267.35964 0.0
1 416169.260375 5574483.1778 0.0
1 415890.032832 5574468.80147 0.0
1 416001.030412 5574430.70664 0.0
1 416224.075601 5574588.26248 0.0
1 416218.587194 5574724.94115 0.0
1 416068.156156 5574139.15766 0.0
1 415738.996694 5574497.58791 0.0
1 416000.949808 5574244.16519 0.0
1 416321.949669 5574334.38198 0.0
1 415902.260589 5574296.15734 0.0
1 416285.420271 5574664.38073 0.0
1 415886.888787 5574644.94352 0.0
1 415988.648719 5574502.55517 0.0
1 416161.266649 5574636.48844 0.0
1 416002.529637 5574214.55293 0.0
1 415924.884324 5574145.94908 0.0
1 415939.82927 5574163.47249 0.0
1 415989.800162 5574231.15173 0.0
1 416136.827395 5574499.88208 0.0
1 416189.957842 5574446.57282 0.0
1 416431.670156 5574371.21545 0.0
1 415874.092508 5574302.01072 0.0
1 416184.052762 5574028.73302 0.0
1 416055.8604 5574109.27157 0.0
1 416158.700695 5574794.82786 0.0
1 415931.995133 5574302.27995 0.0
1 416259.864608 5574206.61472 0.0
1 416013.58565 5574654.70741 0.0
1 416363.730075 5574216.07972 0.0
1 415821.546279 5574534.75061 0.0
1 415945.867805 5574311.68758 0.0
1 416124.920889 5574261.68789 0.0
1 415958.543409 5574359.10353 0.0
1 416197.114953 5574423.32491 0.0
2 416825.120976 5574495.14907 0.0
2 417004.904412 5574263.90914 0.0
2 416883.641853 5574569.75182 0.0
2 416602.204974 5574315.8128 0.0
2 417031.036063 5574635.21841 0.0
2 416936.12158 5574629.46296 0.0
2 417064.080525 5574444.28954 0.0
2 416779.659862 5574100.42837 0.0
2 416735.705903 5574288.73705 0.0
2 416769.116007 5574532.81605 0.0
2 416633.007677 5574412.21628 0.0
2 416815.699257 5574241.74801 0.0
2 416849.072935 5574588.42492 0.0
2 416637.094614 5574565.84282 0.0
2 417021.934766 5574736.85255 0.0
2 417107.640116 5574759.14704 0.0
2 417084.896328 5574752.55392 0.0
2 417007.937608 5574504.82991 0.0
2 416970.531008 5574083.65493 0.0
2 416874.275205 5574735.08189 0.0
2 416898.865449 5574430.11346 0.0
2 416713.062675 5574479.09908 0.0
2 417215.750862 5574290.20672 0.0
2 416810.02568 5574680.35392 0.0
2 416849.282268 5574563.00251 0.0
2 416722.386596 5574751.14814 0.0
2 416804.802058 5574325.73332 0.0
2 416517.858333 5574485.92528 0.0
2 416655.662686 5574489.96304 0.0
2 416720.658096 5574682.38627 0.0
2 417041.300827 5574593.9078 0.0
2 417018.976874 5574246.06719 0.0
2 417249.342131 5574410.46874 0.0
2 416644.147039 5574139.9631 0.0
2 416582.515695 5574606.77898 0.0
2 416915.153932 5574749.28293 0.0
2 417010.739744 5574114.68276 0.0
2 416956.91512 5574550.68728 0.0
2 416743.583289 5574352.88839 0.0
2 417031.986717 5574315.27794 0.0
2 416720.013251 5574432.45559 0.0
2 416649.326984 5574708.4494 0.0
2 416613.69078 5574562.07399 0.0
2 417178.59421 5574200.57173 0.0
2 416735.47811 5574375.83575 0.0
2 416776.611558 5574555.4078 0.0
2 416717.16838 5574601.83803 0.0
2 417096.403038 5574454.3288 0.0
2 416692.571964 5574669.74717 0.0
2 416906.436275 5574506.18404 0.0
2 416901.464426 5574064.6306 0.0
2 417078.146346 5574479.22971 0.0
2 416649.879976 5574292.55728 0.0
2 416557.116375 5574272.97346 0.0
2 416720.418874 5574782.44043 0.0
2 416761.528255 5574324.06929 0.0
2 417158.909913 5574230.95264 0.0
2 417152.875512 5574306.10587 0.0
2 417130.273195 5574574.96595 0.0
2 417066.658034 5574125.4338 0.0
2 416772.653714 5574129.17751 0.0
2 417051.462879 5574421.37584 0.0
2 417127.265519 5574167.26927 0.0
2 417058.087031 5574415.00599 0.0
2 417115.3734 5574257.798 0.0
2 416546.037309 5574558.98132 0.0
2 416855.135418 5574799.03124 0.0
2 416583.666468 5574641.32728 0.0
2 416900.243806 5574613.73448 0.0
2 417123.196229 5574538.90122 0.0
2 416859.704265 5574312.87393 0.0
2 416973.219969 5574079.55857 0.0
2 417122.309909 5574487.79682 0.0
2 417215.691925 5574461.87433 0.0
2 416955.446717 5574626.5494 0.0
2 416767.429101 5574061.88235 0.0
2 416673.877187 5574214.14781 0.0
2 416909.269655 5574411.07823 0.0
2 416962.154887 5574451.50396 0.0
2 416805.398597 5574813.9752 0.0
2 416642.532716 5574500.15631 0.0
2 416964.255611 5574427.62406 0.0
2 417151.006048 5574691.31939 0.0
2 416891.667676 5574611.51854 0.0
2 416766.818336 5574171.74119 0.0
2 417140.388273 5574442.84699 0.0
2 416868.255158 5574135.90092 0.0
2 417129.133222 5574274.62714 0.0
2 416533.566446 5574325.44465 0.0
2 416913.638705 5574639.08641 0.0
2 416666.189852 5574497.23037 0.0
2 416740.098739 5574789.12397 0.0
2 416769.536856 5574512.31761 0.0
2 417139.720542 5574458.30574 0.0
2 416589.723157 5574703.51834 0.0
2 416886.662253 5574536.10561 0.0
2 416926.762361 5574097.93902 0.0
2 417065.607404 5574488.17154 0.0
2 417078.897742 5574415.85377 0.0
2 417141.366495 5574252.09052 0.0
3 417858.543515 5574172.44162 0.0
3 417413.361026 5574223.33349 0.0
3 417863.578429 5574781.81623 0.0
3 417908.818392 5574231.04578 0.0
3 417636.092005 5574162.53882 0.0
3 417801.875507 5574587.18196 0.0
3 417923.916244 5574577.33479 0.0
3 417753.902962 5574206.13649 0.0
3 417605.218248 5574490.01125 0.0
3 417912.778783 5574440.08922 0.0
3 417785.277304 5574554.95033 0.0
3 418062.189842 5574454.27855 0.0
3 417384.238252 5574577.77013 0.0
3 417845.262347 5574482.04445 0.0
3 417932.610034 5574501.36406 0.0
3 417761.56851 5574599.71358 0.0
3 417534.425622 5574082.29921 0.0
3 417476.256864 5574273.99953 0.0
3 417904.327413 5574176.3237 0.0
3 417748.754568 5574296.96942 0.0
3 417751.931554 5574250.00025 0.0
3 417972.118843 5574319.68932 0.0
3 417736.078347 5574262.82091 0.0
3 417491.224904 5574182.59022 0.0
3 417984.639882 5574228.70221 0.0
3 417484.448072 5574772.43998 0.0
3 418045.716052 5574355.05699 0.0
3 417822.691201 5574524.98423 0.0
3 417603.454967 5574749.42216 0.0
3 417484.260244 5574711.74241 0.0
3 417404.83993 5574715.90797 0.0
3 417947.631583 5574712.60299 0.0
3 417920.932279 5574166.70816 0.0
3 417534.57065 5574520.42185 0.0
3 417741.608256 5574601.21517 0.0
3 417585.494458 5574268.18624 0.0
3 417743.711962 5574195.89979 0.0
3 417666.728297 5574607.702 0.0
3 417749.786214 5574149.32077 0.0
3 417549.66007 5574462.11071 0.0
3 417425.310366 5574523.68481 0.0
3 417563.254632 5574792.80252 0.0
3 417783.476469 5574524.80878 0.0
3 417836.267944 5574281.74188 0.0
3 417431.715395 5574480.2388 0.0
3 417589.240984 5574118.55083 0.0
3 417812.717848 5574494.52988 0.0
3 417681.506159 5574088.8233 0.0
3 417588.006029 5574429.51925 0.0
3 418048.417724 5574498.74993 0.0
3 417569.699536 5574532.86444 0.0
3 417828.0839 5574599.28648 0.0
3 418055.848452 5574546.34594 0.0
3 417826.412477 5574737.67997 0.0
3 417783.853608 5574440.12681 0.0
3 417742.297923 5574648.64084 0.0
3 417550.964946 5574790.0304 0.0
3 417837.123438 5574229.73457 0.0
3 417602.958878 5574743.67517 0.0
3 417784.331146 5574274.8678 0.0
3 417652.456675 5574610.06342 0.0
3 417652.844998 5574520.27347 0.0
3 417817.036583 5574110.41257 0.0
3 417561.923864 5574742.78268 0.0
3 417690.316841 5574506.0846 0.0
3 417533.589877 5574211.24077 0.0
3 417965.650037 5574398.13327 0.0
3 417672.794685 5574227.00561 0.0
3 417371.147718 5574588.09961 0.0
3 417384.178313 5574461.101 0.0
3 417771.401191 5574645.47231 0.0
3 417608.879346 5574525.20905 0.0
3 417734.909436 5574837.17863 0.0
3 417750.828871 5574797.61027 0.0
3 417911.647767 5574415.24833 0.0
3 417950.315197 5574540.10104 0.0
3 417975.373405 5574353.67319 0.0
3 417778.408972 5574593.72755 0.0
3 417435.17474 5574598.55161 0.0
3 417743.527393 5574111.4699 0.0
3 417742.665788 5574309.26061 0.0
3 417714.026624 5574156.96882 0.0
3 417778.974278 5574747.71571 0.0
3 417572.322845 5574811.92585 0.0
3 417626.639717 5574282.11684 0.0
3 417996.853927 5574372.98447 0.0
3 417577.542566 5574360.80291 0.0
3 417594.803589 5574813.55944 0.0
3 417767.403743 5574116.69798 0.0
3 417628.60344 5574587.94342 0.0
3 417713.790938 5574146.3443 0.0
3 417373.385134 5574517.93574 0.0
3 418079.673221 5574430.69456 0.0
3 418004.946771 5574541.4557 0.0
3 417676.468672 5574413.95755 0.0
3 417779.429336 5574409.33893 0.0
3 417401.355296 5574477.12308 0.0
3 417675.444127 5574194.92727 0.0
3 417379.192168 5574206.78989 0.0
3 417416.208685 5574551.54899 0.0
4 418702.501775 5574525.21715 0.0
4 418698.853936 5574646.96573 0.0
4 418159.688976 5574555.85178 0.0
4 418752.228573 5574189.17944 0.0
4 418638.139275 5574234.45175 0.0
4 418674.679083 5574182.21356 0.0
4 418612.794966 5574294.42317 0.0
4 418503.365577 5574824.11739 0.0
4 418334.667689 5574201.44765 0.0
4 418139.499906 5574666.77079 0.0
4 418378.618872 5574674.9454 0.0
4 418654.980459 5574352.9325 0.0
4 418506.764932 5574146.20578 0.0
4 418562.771905 5574102.54476 0.0
4 418598.978655 5574197.44757 0.0
4 418568.341987 5574452.03282 0.0
4 418359.257826 5574320.55424 0.0
4 418202.038153 5574529.47785 0.0
4 418597.144834 5574102.04365 0.0
4 418329.395538 5574420.93932 0.0
4 418224.467277 5574740.13127 0.0
4 418254.742182 5574388.93372 0.0
4 418617.807083 5574613.16008 0.0
4 418457.518967 5574454.39282 0.0
4 418546.570689 5574405.86138 0.0
4 418531.201212 5574668.48726 0.0
4 418634.530322 5574577.78742 0.0
4 418136.766314 5574284.10995 0.0
4 418786.18387 5574489.52394 0.0
4 418283.775952 5574408.08078 0.0
4 418280.942306 5574404.08004 0.0
4 418165.422858 5574294.80951 0.0
4 418664.150869 5574290.15547 0.0
4 418314.137827 5574244.99701 0.0
4 418502.628942 5574218.91202 0.0
4 418613.045637 5574670.00993 0.0
4 418324.847973 5574404.49124 0.0
4 418826.622647 5574370.60886 0.0
4 418101.423335 5574501.08136 0.0
4 418743.64983 5574329.94168 0.0
4 418370.551777 5574518.58079 0.0
4 418767.414971 5574683.97772 0.0
4 418340.503305 5574610.62337 0.0
4 418355.295765 5574829.47785 0.0
4 418670.454597 5574512.34137 0.0
4 418696.016026 5574645.34937 0.0
4 418265.46476 5574572.1761 0.0
4 418489.542044 5574471.53646 0.0
4 418222.944414 5574319.01329 0.0
4 418449.225542 5574179.88674 0.0
4 418526.147321 5574477.99116 0.0
4 418605.439047 5574825.45328 0.0
4 418410.984237 5574086.17881 0.0
4 418619.501497 5574425.03091 0.0
4 418791.034231 5574247.94115 0.0
4 418278.643322 5574658.34667 0.0
