400
1 417712.570871 5577755.13004 0.0
1 417802.06367 5577665.20065 0.0
1 417869.405315 5577697.79897 0.0
1 417952.711796 5577652.50614 0.0
1 417845.426883 5577583.46459 0.0
1 417786.599124 5577803.14347 0.0
1 417741.31416 5577748.98186 0.0
1 417823.933977 5577715.56724 0.0
1 417954.439487 5577614.93407 0.0
1 417785.396596 5577557.98483 0.0
1 417674.898272 5577716.20341 0.0
1 417940.49631 5577614.62762 0.0
1 418004.79159 5577673.50795 0.0
1 417829.151739 5577572.92328 0.0
1 417818.365933 5577552.0757 0.0
1 417734.586883 5577718.65923 0.0
1 417945.575114 5577877.58001 0.0
1 417939.891683 5577878.3494 0.0
1 417784.070548 5577579.96822 0.0
1 417831.554193 5577896.74221 0.0
1 418027.50766 5577694.66008 0.0
1 417831.814876 5577534.89172 0.0
1 417694.336459 5577778.8947 0.0
1 417743.194032 5577838.06448 0.0
1 417740.988564 5577890.35901 0.0
1 417807.077136 5577915.6402 0.0
1 417853.397699 5577591.37352 0.0
1 417690.078697 5577824.47032 0.0
1 417806.473961 5577685.38357 0.0
1 417978.816307 5577661.95054 0.0
1 417840.135084 5577795.57749 0.0
1 417917.289397 5577896.52658 0.0
1 417874.209933 5577687.38331 0.0
1 417906.436606 5577704.19936 0.0
1 417837.990213 5577823.77766 0.0
1 417801.028817 5577647.83315 0.0
1 417791.650679 5577909.56564 0.0
1 417760.03334 5577911.89582 0.0
1 417803.346058 5577654.53117 0.0
1 417920.342416 5577878.2771 0.0
1 417876.689846 5577861.08998 0.0
1 417654.820266 5577719.50496 0.0
1 417901.215318 5577842.55545 0.0
1 417936.788986 5577853.16147 0.0
1 417875.638114 5577852.39393 0.0
1 417967.453061 5577805.75136 0.0
1 417871.944158 5577564.68805 0.0
1 417983.509267 5577795.8611 0.0
1 417847.758616 5577718.68335 0.0
1 417905.058524 5577674.6512 0.0
1 417865.324972 5577731.50224 0.0
1 417781.568419 5577829.688 0.0
1 417946.759058 5577645.33252 0.0
1 417866.171875 5577814.68467 0.0
1 418027.334727 5577709.9694 0.0
1 417810.484766 5577761.19802 0.0
1 417851.827576 5577737.91495 0.0
1 417889.504729 5577698.86681 0.0
1 417823.578187 5577631.29204 0.0
1 417818.433773 5577914.3792 0.0
1 417766.87441 5577768.74558 0.0
1 417690.673223 5577684.3271 0.0
1 417655.441268 5577799.50528 0.0
1 417737.222556 5577569.8989 0.0
1 417936.533674 5577585.7225 0.0
1 417693.732748 5577783.42912 0.0
1 417909.295647 5577595.37206 0.0
1 417931.762007 5577636.46201 0.0
1 417770.641753 5577604.84916 0.0
1 417820.332164 5577663.46344 0.0
1 417856.982815 5577805.371 0.0
1 417721.972998 5577857.50837 0.0
1 417793.249369 5577699.53829 0.0
1 417929.402559 5577896.14396 0.0
1 417779.810167 5577717.02148 0.0
1 417852.842714 5577738.80205 0.0
1 417650.016117 5577787.55629 0.0
1 417923.589903 5577908.42467 0.0
1 417826.250901 5577672.32978 0.0
1 417804.805894 5577769.87467 0.0
1 417896.826003 5577567.30347 0.0
1 417815.127083 5577700.87339 0.0
1 417746.967752 5577585.97105 0.0
1 417948.360056 5577881.50263 0.0
1 417719.088296 5577749.52198 0.0
1 417700.344999 5577840.23174 0.0
1 417759.522318 5577683.72308 0.0
1 417900.579441 5577819.67735 0.0
1 417811.815937 5577718.12321 0.0
